anime_id,title,genre
12049,Fairy Tail Movie 1: Houou no Miko,"Action, Adventure, Fantasy, Magic, Comedy, Shounen"
3444,The☆Ultraman,"Action, Sci-Fi, Space, Super Power"
6065,Lemon Angel YJ-ban,"Romance, School"
18353,Hadakya no Otonosama,"Kids, Slice of Life"
159,Boukyaku no Senritsu,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural"
20123,Kappamaki,"Comedy, Slice of Life"
10417,Gyo,Horror
20183,Manga Ijin Monogatari,Historical
22673,Kuroko no Basket 2nd Season NG-shuu,"Comedy, Sports"
1185,Battle Athletess Daiundoukai,"Action, Comedy, Ecchi, Sci-Fi, Shounen, Space, Sports"
11079,Kill Me Baby,"Comedy, School, Seinen"
2512,Detective Conan OVA 02: 16 Suspects,"Adventure, Mystery, Comedy, Police, Shounen"
30999,Ningen no Uta,"Drama, Kids"
2484,Gear Fighter Dendoh,"Action, Adventure, Mecha, School, Sci-Fi, Space"
20005,Pinch to Punch,Comedy
34719,the FLY BanD!,Music
2328,Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation,Hentai
29493,Kyouryou Pikora,"Kids, Adventure"
17655,Mobile Suit Gundam AGE: Memory of Eden,"Action, Mecha, Military, Sci-Fi, Drama"
23583,Akage no Anne Specials,"Drama, Historical, Kids, Shoujo, Slice of Life"
27723,Kasumin 2nd Season,"Kids, Fantasy"
949,Top wo Nerae! Gunbuster,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space"
29711,Countdown,Dementia
33863,Cakes,Comedy
474,Macross Plus,"Drama, Mecha, Military, Romance, Sci-Fi, Space"
21275,Yawaraka Sensha,Comedy
4794,Pokemon: Pikachu no Dokidoki Kakurenbo,"Adventure, Comedy, Fantasy, Kids"
1779,Bakunyuu Shimai,Hentai
33034,Kiniro Mosaic: Pretty Days,"Slice of Life, Comedy, School, Seinen"
19981,Shisukon Ouji,Adventure
343,Tsukuyomi: Moon Phase,"Comedy, Romance, Vampire, Fantasy, Seinen"
9793,Senjou no Valkyria 3: Tagatame no Juusou,"Action, Military, Fantasy"
29101,Grisaia no Kajitsu Specials,Ecchi
29744,Seishun Midnight Runners: Shiosai,Music
28717,Luigi&#039;s Toy Adventure,Adventure
25519,Yuuki Yuuna wa Yuusha de Aru,"Slice of Life, Psychological, Drama, Magic, Fantasy"
24227,Nisekoi OVA,"Comedy, Harem, Romance, School, Shounen"
5603,Shin Ringetsu,"Drama, Hentai, Supernatural"
2052,Nozomi Witches,"Romance, Sports"
11919,Zoku Attacker You! Kin Medal e no Michi,"Sports, Romance"
7750,DigiGirl Pop!: Strawberry & Pop Mix Flavor,"Comedy, Sci-Fi"
34235,Pittanko! Nekozakana,"Comedy, Kids"
16818,Eunhahamdae Jiguho,"Action, Kids, Adventure, Space, Sci-Fi"
35770,Hungry Days: Aoharu ka yo.,"Slice of Life, Magic, Romance"
4705,Tengen Toppa Gurren Lagann: Parallel Works,Music
2049,Kouryuu Densetsu Villgust,"Action, Adventure, Comedy, Fantasy, Romance"
632,Mahoromatic End Year Special,"Ecchi, Romance, Comedy, Military, Sci-Fi"
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,"Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen"
3318,Kimi ga Nozomu Eien: Next Season,"Drama, Romance"
16347,Usavich V,Comedy
142,Kamikaze Kaitou Jeanne,"Adventure, Comedy, Demons, Drama, Fantasy, Magic, Mystery, Romance, Shoujo"
21869,Tarepanda,Music
17353,Tenpou Suikoden Neo,Historical
3614,Yakushiji Ryouko no Kaiki Jikenbo,"Mystery, Police, Supernatural"
3820,Space Station No.9,"Sci-Fi, Music, Space"
34815,Ningyohime,"Kids, Fantasy"
2181,TANK S.W.A.T. 01,"Police, Mecha"
37254,Last Period: Owarinaki Rasen no Monogatari,"Action, Adventure, Comedy, Fantasy, Magic"
35389,Inaba no Kuni no Usagi-san,Adventure
16662,Kaze Tachinu,"Drama, Historical, Romance"
9650,Dream C Club Pure Songs Clips,Music
34973,Love Live! Sunshine!! 2nd Season,"Music, School, Slice of Life"
2946,Angel Core: Tenshi-tachi no Sumika,"Action, Mecha, Hentai, Military, Historical"
3394,Kimagure Orange☆Road: Shounen Jump Special,"Romance, Drama, Shounen"
13679,Tottoko Hamtarou Hai!,"Kids, Adventure"
3060,Dallos,"Action, Mecha, Sci-Fi"
33221,Mobile Suit Gundam Thunderbolt: December Sky,"Action, Military, Sci-Fi, Space, Drama, Mecha"
3676,Machine Robo: Cronos no Dai Gyakushuu,"Action, Sci-Fi, Space, Mecha"
33710,Run & Roll,Dementia
3309,Mozu no Nie,"Hentai, Historical, Mystery"
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,Fantasy
6030,Needless,"Action, Comedy, Ecchi, Sci-Fi, Super Power"
4134,"Naruto Shippuuden: Shippuu! ""Konoha Gakuen"" Den",Comedy
369,Boogiepop wa Warawanai: Boogiepop Phantom,"Psychological, Supernatural, Dementia, Mystery, Horror, Drama"
7960,Pachislo Kizoku Gin,"Action, Game"
14125,Otogi no Kuni no Birthday,"Kids, Music"
16436,Tenshi no Drop,"Comedy, Ecchi, Shounen"
37098,Xiong Chumo Zhi: Nianhuo,"Adventure, Comedy, Kids"
28035,Kitsune no Home Run Ou,"Kids, Sports"
6209,Macross 7 Plus,"Mecha, Music, Slice of Life"
1690,Bokurano,"Sci-Fi, Psychological, Drama, Mecha"
28517,Ikenai Koto The Animation,Hentai
10549,Precure All Stars GoGo Dream Live!,"Action, Fantasy, Magic, Shoujo"
30235,Kochira Tamago Outou Negaimasu,"Comedy, School"
5751,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,"Comedy, Sports, School, Shounen"
3101,F-Zero: Falcon Densetsu,"Action, Sci-Fi, Adventure, Cars, Sports, Mecha, Shounen"
4531,Dark Cat,"Action, Super Power, Supernatural, Demons, Horror"
2341,Choujin Densetsu Urotsukidouji,"Action, Demons, Drama, Hentai"
1472,City Hunter 3,"Action, Comedy, Mystery, Shounen"
380,Fushigi Yuugi OVA,"Adventure, Fantasy, Romance, Comedy, Historical, Shoujo"
15059,Initial D Fifth Stage,"Action, Cars, Sports, Drama, Seinen"
3038,Senya Ichiya Monogatari,"Fantasy, Hentai"
29597,Hana,Comedy
2690,Urban Square: Kouhaku no Tsuigeki,"Action, Mystery, Seinen"
32267,Kowaremono: Risa The Animation,Hentai
22385,a_caFe,"Fantasy, Music"
5475,Time Bokan 2000: Kaitou Kiramekiman,"Action, Adventure, Comedy, Mecha, Sci-Fi"
6579,Chikyuu Bouei Kazoku Special,"Action, Game, Drama"
37515,Made in Abyss Movie 2: Hourou suru Tasogare,"Adventure, Fantasy, Drama, Mystery, Sci-Fi"
32151,Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,"Sci-Fi, Music, Slice of Life, Comedy"
11275,Akadou Suzunosuke,"Adventure, Historical"
3532,Shino-sensei no Yuuwaku Jugyou,Hentai
1754,Di Gi Charat Summer Special 2000,Comedy
33964,91 Days Recap,"Action, Historical, Drama"
30176,Kujira,Adventure
1150,Legend of Crystania OVA,"Action, Adventure, Fantasy, Magic, Supernatural"
9566,Umi kara no Shisha,"Action, Mecha, Super Power, Sci-Fi"
3639,Princess Road: Bara to Dokuro no Monshou,Hentai
63,DearS,"Sci-Fi, Harem, Comedy, Romance, Ecchi"
1597,Panyo Panyo Di Gi Charat,Comedy
32627,Shaka no Shougai,Historical
17491,Garden,Hentai
2303,Mobile Suit SD Gundam Mk II,"Mecha, Parody, Sci-Fi"
11017,Battle Spirits: Heroes,"Game, Sci-Fi"
25599,Vampiyan Kids Promotion,"Comedy, Fantasy, Kids"
18029,Hello Kitty no Suteki na Kyoudai,"Fantasy, Kids"
2706,Bakusou Kyoudai Let&#039;s & Go WGP,"Cars, Sports, Shounen"
32828,Amaama to Inazuma,"Comedy, Seinen, Slice of Life"
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power"
6794,Kurokami: Tora to Tsubasa,"Action, Super Power, Martial Arts"
5675,Basquash!,"Sports, Mecha, Shounen"
30027,Meisaku World,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural"
13851,To LOVE-Ru Darkness OVA,"Sci-Fi, Harem, Comedy, Romance, Ecchi, School, Shounen"
1638,Peter Pan no Bouken,"Adventure, Fantasy"
2799,Hello! Sandybell,"Adventure, Romance, Shoujo"
31048,Burenai Ai de,Music
28885,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV): Heroine Kentei,"Fantasy, Comedy"
31851,Dog Days&#039;&#039;: Limone Resort Tenbou Onsen!,"Ecchi, Fantasy, Magic"
14829,Fate/kaleid liner Prisma☆Illya,"Action, Comedy, Magic, Fantasy"
33119,Tokyogurashi!,"Music, Parody"
13731,Eureka Seven: New Order,"Adventure, Drama, Mecha, Romance, Sci-Fi"
34924,Nenbutsu Monogatari,Historical
14893,"Dakara Boku wa, H ga Dekinai. OVA","Comedy, Romance, Ecchi"
2062,Gall Force 3: Stardust War,"Action, Military, Sci-Fi, Space"
36494,Mekakucity Records,"Music, Psychological, Sci-Fi"
9947,Lan Mao,"Adventure, Comedy"
32821,Xiong Chumo Zhi: Dongri Le Fantian,"Comedy, Kids"
30942,Ojarumaru: Chitchai Mono no Ookina Chikara,"Kids, Historical"
5032,Cobra The Animation,"Action, Adventure, Space, Sci-Fi"
3786,Evangelion: 3.0+1.0,"Action, Mecha, Sci-Fi"
4382,Suzumiya Haruhi no Yuuutsu (2009),"Sci-Fi, Slice of Life, Mystery, Comedy, Parody, Romance, School"
28207,Ketsuekigata-kun! 2,Comedy
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,"Comedy, Ecchi, Fantasy, Harem, Magic"
30289,Dededen,Slice of Life
10715,Towa no Quon 4: Guren no Shoushin,"Action, Super Power, Supernatural"
2243,Karasu Tengu Kabuto,"Action, Adventure, Historical, Drama"
11469,BaBuKa: Gokudou no Tsuma,Hentai
34519,Mobile Suit Gakuen: G-Reco Koushien,"Comedy, Parody, Sports, Mecha"
23407,Toki: Kono Hoshi no Mirai wo Mitsumete,"Historical, Drama"
32142,Takemoto Denki x Peeping Life,"Comedy, Slice of Life"
32238,"Watashi wa, Kairaku Izonshou",Hentai
29822,Channel 5.5 2nd Season,"Parody, Comedy"
271,Gad Guard,"Sci-Fi, Adventure, Mecha, Shounen"
9526,Wolf Guy,"Action, Military, Sci-Fi"
8287,SD Gundam Sangokuden Brave Battle Warriors,"Action, Mecha, Historical"
27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power"
4387,UFO Robo Grendizer tai Great Mazinger,"Mecha, Sci-Fi"
2120,Captain Tsubasa: Asu ni Mukatte Hashire!,"Action, Sports, Shounen"
31919,PriPara Movie: Mi~nna no Akogare♪ Let&#039;s Go☆Prix Paris,"Music, Slice of Life, School, Shoujo"
2362,Run=Dim,"Action, Mecha, Sci-Fi"
4282,Kara no Kyoukai 5: Mujun Rasen,"Action, Mystery, Supernatural, Drama, Romance, Thriller"
6068,Sensei no Ojikan: Doki Doki School Hours OVA,"Comedy, School"
22591,Patalliro Saiyuuki! Special,"Adventure, Comedy, Fantasy, Shoujo, Shounen Ai"
14189,Tasogare Otome x Amnesia: Taima Otome,"Horror, Mystery, Romance, School, Shounen, Supernatural"
32215,High School DxD BorN: Yomigaeranai Fushichou,"Action, Ecchi, Comedy, Harem, Romance, Demons, School"
36761,Osomatsu-san Short Film Series 2nd Season,"Comedy, Parody"
34776,Eureka Seven AO Final Episode: One More Time - Lord Don&#039;t Slow Me Down,"Action, Adventure, Drama, Mecha, Sci-Fi"
1115,Handsome Girl,"Romance, Shoujo"
28283,Sengoku Musou,"Action, Historical, Samurai"
884,Shin Angyo Onshi,"Action, Fantasy"
5661,Umi no Momotarou,Samurai
3425,Meiken Lassie,"Adventure, Slice of Life, Kids"
33572,Idol Memories,Music
33338,One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen"
11445,UFO Princess Valkyrie: Recap,"Comedy, Romance, Sci-Fi"
10418,Deadman Wonderland: Akai Knife Tsukai,"Action, Sci-Fi, Horror"
37097,Xiong Chumo Zhi: Guonian,"Adventure, Comedy, Kids"
31859,Hai to Gensou no Grimgar,"Action, Adventure, Drama, Fantasy"
2209,V.G.Neo The Animation,"Action, Martial Arts, Hentai"
17245,Christmas,"Music, Supernatural"
4355,Tsuukin Kairaku: Chikan de Go!!,Hentai
14753,Hori-san to Miyamura-kun,"Comedy, Romance, School, Shounen"
1410,IGPX: Immortal Grand Prix (2005) 2nd Season,"Mecha, Sci-Fi, Shounen, Sports"
30408,Tokyo SOS,
36091,Ghana,Music
33415,Shiritsu Liyon Gakuen,"Comedy, School"
9000,Toaru Hikuushi e no Tsuioku,"Adventure, Military, Romance"
31128,Arslan Senki (TV): Dakkan no Yaiba,"Action, Adventure, Fantasy, Supernatural, Historical, Drama"
36269,Detective Conan: Anti-Crime Guide,Kids
20767,Noragami OVA,"Action, Adventure, Comedy, Supernatural, Shounen"
37348,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya,"Action, Adventure, Comedy, Romance, Fantasy"
32904,Norimono Atsumare: Hit Song-shuu,Music
3729,True Blue: Gaiden,Hentai
22419,Acchi Kocchi,Dementia
27619,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,"Comedy, Ecchi, Romance, Shounen, Slice of Life"
9790,Sora no Otoshimono: Tokeijikake no Angeloid,"Comedy, Drama, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural"
16776,Hurdle,Drama
3960,Armored Core: Fort Tower Song,"Action, Mecha, Sci-Fi"
30915,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire"
36394,Wonderful World: Ganmen Shintaisou,Music
21913,Kanbee-kun ga Yuku,"Comedy, Historical, Kids"
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",Comedy
5397,Usavich III,Comedy
11525,Mamimume★Mogacho,Kids
35510,Seizei Ganbare! Mahou Shoujo Kurumi,"Parody, Magic"
35921,Da Wei Bei Ken Zhi Daomei Tegong Xiong,"Adventure, Comedy, Kids"
3841,Chi&#039;s Sweet Home,"Comedy, Slice of Life"
35651,Aozora Under Girls!,Music
27663,Baby Steps 2nd Season,"Sports, Romance, School, Shounen"
30349,Legend of the Moles: The Treasure of Scylla,"Kids, Adventure, Fantasy"
34167,Cocolors,Sci-Fi
9988,Otome wa Boku ni Koishiteru: Futari no Elder The Animation,"Drama, Romance, School"
2532,Onna Kyoushi Yumi no Houkago,Hentai
4009,Heisa Byoutou,Hentai
20143,Kazu & Yasu Hero Tanjou,"Drama, Sports"
13379,Okusama wa Michael,Hentai
32930,Fairy Tail OVA (2016),"Comedy, Magic, Ecchi, Fantasy, Shounen"
6980,Kaidan Restaurant,"Horror, Kids, Mystery, Supernatural"
30770,Maid-san to Boin Damashii,"Harem, Hentai"
6533,Atarashii Sekai,Music
9465,Break Blade 4: Sanka no Chi,"Action, Fantasy, Mecha, Military, Shounen"
31044,Kamisama Minarai: Himitsu no Cocotama,"Slice of Life, Kids, Magic, Fantasy"
33108,Anime Douyou,"Music, Kids"
22541,Oniku Daisuki! Zeushi-kun,Comedy
37357,Prism,Music
18283,Sonyeon 007 Eunhateukgongdae,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space"
783,Miami Guns,"Comedy, Ecchi, Police, Shounen"
34669,Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao 2nd Season,"Comedy, Magic, Shoujo"
9731,Nurarihyon no Mago Recaps,"Action, Supernatural, Demons, Shounen"
664,Fullmetal Alchemist: Reflections,"Adventure, Fantasy, Comedy, Military, Drama, Shounen"
23317,Kuroshitsuji: Book of Murder,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural"
30061,Genki Bakuhatsu Ganbaruger: Hyakka,"Action, Mecha, Shounen"
31439,Wagamama High Spec,"Comedy, School"
35286,Henkei Shoujo,Sci-Fi
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,"Slice of Life, Drama, Magic, Fantasy"
16257,Efficus: Kono Omoi o Kimi ni...,Magic
2623,Flanders no Inu (Movie),"Drama, Historical"
4730,Inyoku Tokkyuu Zetsurinou,Hentai
6412,Yuki Terai,Music
37419,Kyushu Love Milk Club,Slice of Life
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,"Music, Comedy, Drama"
37246,"Moshimoshi, Terumi Desu.","Seinen, Slice of Life"
32699,Minions x Godzilla x Toho Cinema Collaboration Tokubetsu Eizou,Comedy
4983,Hells,"Adventure, Comedy, Horror"
35838,Shoujo Shuumatsu Ryokou,"Adventure, Mystery, Sci-Fi, Slice of Life"
20723,Kyousou Giga (TV) Recaps,"Action, Fantasy, Supernatural"
17673,Kyubi no Kitsune to Tobimaru (Sesshoseki),"Demons, Fantasy"
9202,Seikon no Qwaser: Jotei no Shouzou,"Action, Super Power, Supernatural, Ecchi, Seinen"
31511,Holiday,
36160,Yaoguai Mingdan 2nd Season,"Action, Comedy, Romance, Fantasy"
37033,Emiya-san Chi no Kyou no Gohan,"Slice of Life, Comedy"
3085,Koharu Biyori,"Ecchi, Comedy, Sci-Fi"
8812,Alice SOS,Adventure
7053,Fault!!,Hentai
16796,Mujeokcheorin Rambot,"Action, Mecha, Shounen, Space"
13117,Hakuouki Movie 1: Kyoto Ranbu,"Action, Historical, Supernatural, Drama, Samurai, Josei"
9119,Chirorin Mura Monogatari,"Kids, Slice of Life"
6841,Maabou no Kinoshita Toukichirou,Samurai
36561,Doupo Cangqiong Specials,"Action, Adventure, Demons, Fantasy"
13041,Battle Break,"Action, Kids"
10928,Nogizaka Haruka no Himitsu: Finale,"Comedy, Romance"
1675,Transformers Micron Densetsu,"Action, Mecha, Sci-Fi, Shounen"
3869,Sakura Momoko Gekijou: Coji-Coji,"Fantasy, Comedy"
712,Zoids Genesis,"Action, Adventure, Comedy, Mecha, Military"
23009,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,"Adventure, Kids"
4638,Milkyway,"Romance, Hentai"
20009,Doubutsu Mura Monogatari,Kids
32664,Bananya,"Slice of Life, Comedy, Kids"
3920,Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei,Hentai
27455,Porong Porong Pororo 3,"Kids, Sci-Fi"
961,Virtua Fighter,"Action, Adventure, Martial Arts, Comedy, Shounen"
34030,Bokura no Sex,Hentai
34156,PePePePengiin,Comedy
31280,Selector Destructed WIXOSS Movie,"Game, Psychological"
3514,Noramimi,Comedy
16059,Aku no Onna Kanbu: Full Moon Night,"Hentai, Supernatural"
36180,Clock Lock Works,Music
20177,Gin no Otoko,"Hentai, Romance"
395,Gantz 2nd Stage,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi"
33360,Code Geass: Boukoku no Akito 5 - Itoshiki Monotachi e Picture Drama,"Comedy, Military"
21037,Uchuu Icchokusen,"Sci-Fi, Mystery, Space, Fantasy"
16259,Inferious Wakusei Senshi Gaiden Condition Green,"Action, Sci-Fi"
4421,Moetan Specials,"Comedy, Ecchi, Magic, School"
24847,Ichigeki Sacchuu!! Hoihoi-san: Legacy,"Comedy, Sci-Fi"
33903,All-Free kono Natsu Ichioshi Monogatari Campaign Kokuchi Douga,Slice of Life
27793,It Girl,Music
870,Dragon Half,"Comedy, Fantasy, Parody"
31827,Comet Lucifer: Garden Indigo no Shasou kara,"Adventure, Comedy, Fantasy"
1584,Stratos 4 Advance Kanketsu-hen,"Comedy, Military, Sci-Fi"
3465,Nagasaki 1945: Angelus no Kane,"Drama, Historical, Military"
6809,Toshi Densetsu Monogatari Hikiko,Horror
244,Agatha Christie no Meitantei Poirot to Marple,"Historical, Mystery"
2614,Mirai Shounen Conan: Kyodaiki Gigant no Fukkatsu,"Sci-Fi, Adventure, Drama"
2443,Kara no Naka no Kotori,Hentai
36551,Lalala Lala-chan: Patapata Daisensou,"Adventure, Fantasy, Kids"
14207,Lovely Series,Hentai
13303,Usogui,"Game, Psychological, Seinen"
10015,Yu☆Gi☆Oh! Zexal,"Action, Fantasy, Game, Shounen"
9421,SMAnime,"Action, Seinen"
10392,Pet Life,Hentai
35129,Tottoko Hamtarou no Tottoko Taisetsu!! Koutsuu Rule,"Drama, Kids"
35880,Yowamushi Pedal: Re:Generation,"Comedy, Sports, Drama, Shounen"
21325,Pupipo!,"Slice of Life, Comedy, Supernatural, School"
2332,Plastic Little,"Action, Adventure, Comedy, Ecchi, Mecha, Military, Romance, Sci-Fi"
36934,Captain Tsubasa (2018),"Action, Sports, Shounen"
34615,Usakame Special,"Comedy, Sports, Shounen"
33858,Kissaten Soudou,Comedy
7621,Chuumon no Ooi Ryouriten,"Horror, Supernatural, Fantasy"
36327,Fate/Apocrypha: Seihai Daisen Kaimaku-hen,"Action, Historical, Supernatural, Drama, Magic, Fantasy"
30365,Shinmai Maou no Testament Burst OVA,"Action, Harem, Demons, Romance, Ecchi, Fantasy"
9982,Fairy Tail OVA,"Comedy, Magic, Ecchi, Fantasy, Shounen"
2693,Detatoko Princess,"Comedy, Fantasy"
6680,Doujouji,"Supernatural, Historical"
29718,Kumo no Ito (Special),Drama
18455,M Ogui: Last Order,Hentai
22565,Bad Badtz-Maru no Ari to Kirigirisu,"Kids, Fantasy"
2099,Silent Möbius: The Motion Picture,"Sci-Fi, Adventure, Supernatural"
7264,Onmyouji Ayakashi no Megami: Inran Jubaku,"Hentai, Yuri"
24175,Nozo x Kimi,"Comedy, Ecchi, Romance, School, Shounen"
5613,Ningyou no Yakata,Hentai
15673,Tell Your World,Music
312,Ace wo Nerae!: Final Stage,"Action, Drama, Sports"
6935,Enkinhou no Hako: Hakase no Sagashimono,Slice of Life
21507,Soul Eater NOT!,"Action, Comedy, Ecchi, Shounen, Supernatural"
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Slice of Life, Comedy, Drama, Romance, School"
29085,Sei Yariman Sisters Pakopako Nikki The Animation,Hentai
2862,Tokineiro,Hentai
33050,Fate/stay night Movie: Heaven&#039;s Feel 3,"Action, Fantasy, Magic, Supernatural"
12955,Cele Kano,Hentai
11197,Kuma no Puutarou,Comedy
10812,Toumei Shounen Tantei Akira,"Action, Shounen"
989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,"Historical, Military"
215,Pia Carrot e Youkoso!! 2 DX,"Comedy, Romance"
8840,Senkou no Night Raid: Yogen,"Action, Historical, Military, Super Power"
20931,Oneechan ga Kita,"Comedy, Slice of Life"
7113,30th Gundam Perfect Mission,"Mecha, Sci-Fi"
31643,Mr. Deniroo in Henteko Mushi,"Comedy, Kids, Slice of Life"
34852,Pikaia!!,"Slice of Life, Kids, Drama"
20963,Shimajirou to Kujira no Uta,"Adventure, Comedy, Fantasy, Kids"
1102,Urda,"Action, Historical, Military, Sci-Fi"
4732,Grope: Yami no naka no Kotoritachi,Hentai
4087,Michiko to Hatchin,"Action, Adventure"
16512,Devil Survivor 2 The Animation,"Action, Demons, Supernatural"
2602,Kenkou Zenrakei Suieibu Umishou,"Comedy, Sports, Ecchi, School, Shounen"
1342,Violence Jack: Jigoku Gai-hen,"Action, Drama, Horror"
5994,Midoriyama Koukou Koushien-hen,"Comedy, School, Sports"
24201,Rakugaki Picasso,Music
2434,Kijoku: Princess Double Kari,Hentai
5614,Shikkaku Ishi,Hentai
23979,Something Great Chizu ni Nai Machi,Slice of Life
13091,Ojiichan ga Kaizoku Datta Koro,Comedy
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,"Action, Super Power, Adventure, Martial Arts, Shounen"
34393,Room Mate,"Harem, Slice of Life"
4872,Goku Sayonara Zetsubou Sensei,"Comedy, Parody, School"
3475,Muramasa,"Historical, Horror, Martial Arts, Samurai"
32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,"Comedy, School, Shoujo, Shounen Ai, Slice of Life"
1927,Gakuen Tokusou Hikaruon,"Action, Super Power, Martial Arts, School"
8316,Kawasaki Frontale x Tentai Senshi Sunred,"Comedy, Parody, Seinen, Sports, Super Power"
